record_id,sample_original,sample_125,time_sec_original,time_sec_125,symbol,mapped_class,rhythm
108,208929,72545,580.3583333333333,580.36,N,N,
108,209293,72671,581.3694444444444,581.368,N,N,
108,209649,72795,582.3583333333333,582.36,N,N,
108,210016,72922,583.3777777777777,583.376,N,N,
108,210460,73076,584.6111111111111,584.608,N,N,
108,210887,73225,585.7972222222222,585.8,N,N,
108,211265,73356,586.8472222222222,586.848,N,N,
108,211640,73486,587.8888888888889,587.888,N,N,
108,212015,73616,588.9305555555555,588.928,N,N,
108,212404,73751,590.0111111111111,590.008,N,N,
108,212809,73892,591.1361111111111,591.136,N,N,
108,213190,74024,592.1944444444445,592.192,N,N,
108,213547,74148,593.1861111111111,593.184,N,N,
108,213941,74285,594.2805555555556,594.28,N,N,
108,214332,74421,595.3666666666667,595.368,N,N,
108,214710,74552,596.4166666666666,596.416,N,N,
108,215094,74685,597.4833333333333,597.48,N,N,
108,215469,74816,598.525,598.528,N,N,
108,215837,74943,599.5472222222222,599.544,N,N,
108,216215,75075,600.5972222222222,600.6,N,N,
108,216619,75215,601.7194444444444,601.72,N,N,
108,216994,75345,602.7611111111111,602.76,N,N,
108,217354,75470,603.7611111111111,603.76,N,N,
108,217728,75600,604.8,604.8,N,N,
108,218073,75720,605.7583333333333,605.76,N,N,
108,218440,75847,606.7777777777778,606.776,N,N,
108,218906,76009,608.0722222222222,608.072,N,N,
108,219385,76175,609.4027777777778,609.4,N,N,
108,219806,76322,610.5722222222222,610.576,N,N,
108,220207,76461,611.6861111111111,611.688,N,N,
108,220597,76596,612.7694444444444,612.768,N,N,
108,220989,76732,613.8583333333333,613.856,N,N,
108,221206,76808,614.4611111111111,614.464,V,V,
108,221307,76843,614.7416666666667,614.744,x,OTHER,
108,221738,76992,615.9388888888889,615.936,N,N,
108,222085,77113,616.9027777777778,616.904,N,N,
108,222447,77239,617.9083333333333,617.912,N,N,
108,222805,77363,618.9027777777778,618.904,N,N,
108,223215,77505,620.0416666666666,620.04,N,N,
108,223664,77661,621.2888888888889,621.288,N,N,
108,224051,77795,622.3638888888889,622.36,N,N,
108,224436,77929,623.4333333333333,623.432,N,N,
108,224821,78063,624.5027777777777,624.504,N,N,
108,225226,78203,625.6277777777777,625.624,N,N,
108,225611,78337,626.6972222222222,626.696,N,N,
108,225999,78472,627.775,627.776,N,N,
108,226369,78600,628.8027777777778,628.8,N,N,
108,226742,78730,629.8388888888888,629.84,N,N,
108,227128,78864,630.9111111111112,630.912,N,N,
108,227530,79003,632.0277777777778,632.024,N,N,
108,227899,79132,633.0527777777778,633.056,N,N,
108,228274,79262,634.0944444444444,634.096,N,N,
108,228634,79387,635.0944444444444,635.096,N,N,
108,229005,79516,636.125,636.128,N,N,
108,229380,79646,637.1666666666666,637.168,N,N,
108,229755,79776,638.2083333333334,638.208,N,N,
108,230134,79908,639.2611111111111,639.264,N,N,
108,230481,80028,640.225,640.224,N,N,
108,230948,80190,641.5222222222222,641.52,N,N,
108,231371,80337,642.6972222222222,642.696,N,N,
108,231783,80480,643.8416666666667,643.84,N,N,
108,232181,80618,644.9472222222222,644.944,N,N,
108,232586,80759,646.0722222222222,646.072,N,N,
108,232964,80890,647.1222222222223,647.12,N,N,
108,233372,81032,648.2555555555556,648.256,N,N,
108,233748,81162,649.3,649.296,N,N,
108,234137,81298,650.3805555555556,650.384,N,N,
108,234516,81429,651.4333333333333,651.432,N,N,
108,234868,81551,652.4111111111112,652.408,N,N,
108,235230,81677,653.4166666666666,653.416,N,N,
108,235593,81803,654.425,654.424,N,N,
108,236000,81944,655.5555555555555,655.552,N,N,
108,236380,82076,656.6111111111111,656.608,N,N,
108,236750,82205,657.6388888888889,657.64,N,N,
108,237124,82335,658.6777777777778,658.68,N,N,
108,237487,82461,659.6861111111111,659.688,N,N,
108,237839,82583,660.6638888888889,660.664,N,N,
108,238302,82744,661.95,661.952,N,N,
108,238802,82917,663.3388888888888,663.336,N,N,
108,239205,83057,664.4583333333334,664.456,N,N,
108,239640,83208,665.6666666666666,665.664,N,N,
108,240024,83342,666.7333333333333,666.736,N,N,
108,240446,83488,667.9055555555556,667.904,N,N,
108,240857,83631,669.0472222222222,669.048,N,N,
108,241220,83757,670.0555555555555,670.056,N,N,
108,241587,83884,671.075,671.072,N,N,
108,241986,84023,672.1833333333333,672.184,N,N,
108,242385,84161,673.2916666666666,673.288,N,N,
108,242786,84301,674.4055555555556,674.408,N,N,
108,243162,84431,675.45,675.448,N,N,
108,243519,84555,676.4416666666667,676.44,N,N,
108,243881,84681,677.4472222222222,677.448,N,N,
108,244254,84810,678.4833333333333,678.48,N,N,
108,244655,84950,679.5972222222222,679.6,N,N,
108,245037,85082,680.6583333333333,680.656,N,N,
108,245427,85218,681.7416666666667,681.744,N,N,
108,245782,85341,682.7277777777778,682.728,N,N,
108,246151,85469,683.7527777777777,683.752,N,N,
108,246542,85605,684.8388888888888,684.84,N,N,
108,246948,85746,685.9666666666667,685.968,N,N,
108,247341,85882,687.0583333333333,687.056,N,N,
108,247732,86018,688.1444444444444,688.144,N,N,
108,248114,86151,689.2055555555555,689.208,N,N,
108,248503,86286,690.2861111111112,690.288,N,N,
108,248908,86426,691.4111111111112,691.408,N,N,
108,249312,86567,692.5333333333333,692.536,N,N,
108,249688,86697,693.5777777777778,693.576,N,N,
108,250054,86824,694.5944444444444,694.592,N,N,
108,250435,86957,695.6527777777778,695.656,N,N,
108,250822,87091,696.7277777777778,696.728,N,N,
108,251220,87229,697.8333333333334,697.832,N,N,
108,251606,87363,698.9055555555556,698.904,N,N,
108,251973,87491,699.925,699.928,N,N,
108,252321,87611,700.8916666666667,700.888,N,N,
108,252678,87735,701.8833333333333,701.88,N,N,
108,252926,87822,702.5722222222222,702.576,~,OTHER,
108,253029,87857,702.8583333333333,702.856,N,N,
108,253419,87993,703.9416666666667,703.944,N,N,
108,253873,88150,705.2027777777778,705.2,N,N,
108,254180,88257,706.0555555555555,706.056,~,OTHER,
108,254259,88284,706.275,706.272,N,N,
108,254623,88411,707.2861111111112,707.288,N,N,
108,255022,88549,708.3944444444444,708.392,N,N,
108,255412,88685,709.4777777777778,709.48,N,N,
108,255797,88818,710.5472222222222,710.544,N,N,
108,256157,88943,711.5472222222222,711.544,N,N,
108,256506,89065,712.5166666666667,712.52,N,N,
108,256842,89181,713.45,713.448,N,N,
108,257187,89301,714.4083333333333,714.408,N,N,
108,257615,89450,715.5972222222222,715.6,N,N,
108,257956,89568,716.5444444444445,716.544,N,N,
108,258301,89688,717.5027777777777,717.504,N,N,
108,258629,89802,718.4138888888889,718.416,N,N,
108,259090,89962,719.6944444444445,719.696,N,N,
108,259490,90101,720.8055555555555,720.808,N,N,
108,259930,90253,722.0277777777778,722.024,N,N,
108,260310,90385,723.0833333333334,723.08,N,N,
108,260665,90509,724.0694444444445,724.072,N,N,
108,261018,90631,725.05,725.048,N,N,
108,261386,90759,726.0722222222222,726.072,N,N,
108,261745,90884,727.0694444444445,727.072,N,N,
108,262114,91012,728.0944444444444,728.096,N,N,
108,262474,91137,729.0944444444444,729.096,N,N,
108,262958,91305,730.4388888888889,730.44,N,N,
108,263192,91386,731.0888888888888,731.088,A,A,
108,263670,91552,732.4166666666666,732.416,N,N,
108,264186,91731,733.85,733.848,N,N,
108,264555,91859,734.875,734.872,N,N,
108,264949,91996,735.9694444444444,735.968,N,N,
108,265315,92123,736.9861111111111,736.984,N,N,
108,265681,92250,738.0027777777777,738.0,N,N,
108,266082,92390,739.1166666666667,739.12,N,N,
108,266473,92525,740.2027777777778,740.2,N,N,
108,266848,92656,741.2444444444444,741.248,N,N,
108,267211,92782,742.2527777777777,742.256,N,N,
108,267557,92902,743.2138888888888,743.216,N,N,
108,267931,93032,744.2527777777777,744.256,N,N,
108,268510,93233,745.8611111111111,745.864,N,N,
108,268697,93298,746.3805555555556,746.384,V,V,
108,268976,93394,747.1555555555556,747.152,N,N,
108,269368,93531,748.2444444444444,748.248,N,N,
108,269782,93674,749.3944444444444,749.392,N,N,
108,270176,93811,750.4888888888889,750.488,N,N,
108,270574,93949,751.5944444444444,751.592,N,N,
108,270988,94093,752.7444444444444,752.744,N,N,
108,271373,94227,753.8138888888889,753.816,N,N,
108,271749,94357,754.8583333333333,754.856,N,N,
108,272129,94489,755.9138888888889,755.912,N,N,
108,272520,94625,757.0,757.0,N,N,
108,272906,94759,758.0722222222222,758.072,N,N,
108,273277,94888,759.1027777777778,759.104,N,N,
108,273633,95011,760.0916666666667,760.088,N,N,
108,273989,95135,761.0805555555555,761.08,N,N,
108,274451,95295,762.3638888888889,762.36,N,N,
108,274894,95449,763.5944444444444,763.592,N,N,
108,275301,95591,764.725,764.728,N,N,
108,275687,95725,765.7972222222222,765.8,N,N,
108,276052,95851,766.8111111111111,766.808,N,N,
108,276177,95895,767.1583333333333,767.16,~,OTHER,
108,276430,95983,767.8611111111111,767.864,N,N,
108,276816,96117,768.9333333333333,768.936,N,N,
108,277186,96245,769.9611111111111,769.96,N,N,
108,277565,96377,771.0138888888889,771.016,N,N,
108,277905,96495,771.9583333333334,771.96,N,N,
108,278057,96548,772.3805555555556,772.384,~,OTHER,
108,278289,96628,773.025,773.024,N,N,
108,278657,96756,774.0472222222222,774.048,N,N,
108,279048,96892,775.1333333333333,775.136,N,N,
108,279432,97025,776.2,776.2,N,N,
108,279793,97150,777.2027777777778,777.2,N,N,
108,280145,97273,778.1805555555555,778.184,N,N,
108,280500,97396,779.1666666666666,779.168,N,N,
108,280515,97401,779.2083333333334,779.208,|,OTHER,
108,280944,97550,780.4,780.4,N,N,
108,281419,97715,781.7194444444444,781.72,N,N,
108,281865,97870,782.9583333333334,782.96,N,N,
108,282251,98004,784.0305555555556,784.032,N,N,
108,282633,98136,785.0916666666667,785.088,N,N,
108,283030,98274,786.1944444444445,786.192,N,N,
108,283437,98416,787.325,787.328,N,N,
108,283831,98552,788.4194444444445,788.416,N,N,
108,284221,98688,789.5027777777777,789.504,N,N,
108,284593,98817,790.5361111111112,790.536,N,N,
108,284955,98943,791.5416666666666,791.544,N,N,
108,285350,99080,792.6388888888889,792.64,N,N,
108,285740,99215,793.7222222222222,793.72,N,N,
108,286128,99350,794.8,794.8,N,N,
108,286496,99478,795.8222222222222,795.824,N,N,
108,286861,99605,796.8361111111111,796.84,N,N,
108,287229,99732,797.8583333333333,797.856,N,N,
108,287614,99866,798.9277777777778,798.928,N,N,
108,287995,99998,799.9861111111111,799.984,N,N,
108,288349,100121,800.9694444444444,800.968,N,N,
108,288741,100257,802.0583333333333,802.056,N,N,
108,289160,100403,803.2222222222222,803.224,N,N,
108,289564,100543,804.3444444444444,804.344,N,N,
108,289944,100675,805.4,805.4,N,N,
108,290324,100807,806.4555555555555,806.456,N,N,
108,290678,100930,807.4388888888889,807.44,N,N,
108,291025,101050,808.4027777777778,808.4,N,N,
108,291381,101174,809.3916666666667,809.392,N,N,
108,291731,101295,810.3638888888889,810.36,N,N,
108,292106,101426,811.4055555555556,811.408,N,N,
108,292485,101557,812.4583333333334,812.456,N,N,
108,292846,101683,813.4611111111111,813.464,N,N,
108,293071,101761,814.0861111111111,814.088,~,OTHER,
108,293198,101805,814.4388888888889,814.44,N,N,
108,293555,101929,815.4305555555555,815.432,N,N,
108,293939,102062,816.4972222222223,816.496,N,N,
108,294300,102188,817.5,817.504,N,N,
108,294671,102316,818.5305555555556,818.528,N,N,
108,294799,102361,818.8861111111111,818.888,~,OTHER,
108,295039,102444,819.5527777777778,819.552,N,N,
108,295391,102566,820.5305555555556,820.528,N,N,
108,295739,102687,821.4972222222223,821.496,N,N,
108,296125,102821,822.5694444444445,822.568,N,N,
108,296514,102956,823.65,823.648,N,N,
108,296901,103091,824.725,824.728,N,N,
108,297264,103217,825.7333333333333,825.736,N,N,
108,297628,103343,826.7444444444444,826.744,N,N,
108,297982,103466,827.7277777777778,827.728,N,N,
108,298355,103595,828.7638888888889,828.76,N,N,
108,298742,103730,829.8388888888888,829.84,N,N,
108,299164,103876,831.0111111111111,831.008,N,N,
108,299591,104025,832.1972222222222,832.2,N,N,
108,299992,104164,833.3111111111111,833.312,N,N,
108,300380,104299,834.3888888888889,834.392,N,N,
108,300782,104438,835.5055555555556,835.504,N,N,
108,301187,104579,836.6305555555556,836.632,N,N,
108,301222,104591,836.7277777777778,836.728,~,OTHER,
108,301551,104705,837.6416666666667,837.64,N,N,
108,301855,104811,838.4861111111111,838.488,~,OTHER,
108,301897,104825,838.6027777777778,838.6,N,N,
108,302305,104967,839.7361111111111,839.736,N,N,
108,302716,105110,840.8777777777777,840.88,N,N,
108,303115,105248,841.9861111111111,841.984,N,N,
108,303510,105385,843.0833333333334,843.08,N,N,
108,303886,105516,844.1277777777777,844.128,N,N,
108,304251,105643,845.1416666666667,845.144,N,N,
108,304631,105775,846.1972222222222,846.2,N,N,
108,305012,105907,847.2555555555556,847.256,N,N,
108,305372,106032,848.2555555555556,848.256,N,N,
108,305751,106164,849.3083333333333,849.312,N,N,
108,306122,106292,850.3388888888888,850.336,N,N,
108,306677,106485,851.8805555555556,851.88,N,N,
108,306962,106584,852.6722222222222,852.672,N,N,
108,307380,106729,853.8333333333334,853.832,N,N,
108,307779,106868,854.9416666666667,854.944,N,N,
108,308180,107007,856.0555555555555,856.056,N,N,
108,308549,107135,857.0805555555555,857.08,N,N,
108,308930,107267,858.1388888888889,858.136,N,N,
108,309325,107405,859.2361111111111,859.24,N,N,
108,309713,107539,860.3138888888889,860.312,N,N,
108,310078,107666,861.3277777777778,861.328,N,N,
108,310445,107793,862.3472222222222,862.344,N,N,
108,310806,107919,863.35,863.352,N,N,
108,311164,108043,864.3444444444444,864.344,N,N,
108,311535,108172,865.375,865.376,N,N,
108,311685,108224,865.7916666666666,865.792,~,OTHER,
108,311987,108329,866.6305555555556,866.632,N,N,
108,312423,108480,867.8416666666667,867.84,N,N,
108,312628,108551,868.4111111111112,868.408,~,OTHER,
108,312838,108624,868.9944444444444,868.992,N,N,
108,312945,108661,869.2916666666666,869.288,~,OTHER,
108,313238,108763,870.1055555555556,870.104,N,N,
108,313650,108906,871.25,871.248,N,N,
108,314055,109047,872.375,872.376,N,N,
108,314443,109182,873.4527777777778,873.456,N,N,
108,314817,109311,874.4916666666667,874.488,N,N,
108,315182,109438,875.5055555555556,875.504,N,N,
108,315605,109585,876.6805555555555,876.68,N,N,
108,315997,109721,877.7694444444444,877.768,N,N,
108,316385,109856,878.8472222222222,878.848,N,N,
108,316774,109991,879.9277777777778,879.928,N,N,
108,317138,110117,880.9388888888889,880.936,N,N,
108,317530,110253,882.0277777777778,882.024,N,N,
108,317931,110393,883.1416666666667,883.144,N,N,
108,318323,110529,884.2305555555556,884.232,N,N,
108,318688,110656,885.2444444444444,885.248,N,N,
108,319095,110797,886.375,886.376,N,N,
108,319467,110926,887.4083333333333,887.408,N,N,
108,319864,111064,888.5111111111111,888.512,N,N,
108,320262,111202,889.6166666666667,889.616,N,N,
108,320664,111342,890.7333333333333,890.736,N,N,
108,321043,111473,891.7861111111112,891.784,N,N,
108,321411,111601,892.8083333333333,892.808,N,N,
108,321790,111733,893.8611111111111,893.864,N,N,
108,322177,111867,894.9361111111111,894.936,N,N,
108,322578,112006,896.05,896.048,N,N,
108,322953,112136,897.0916666666667,897.088,N,N,
108,323326,112266,898.1277777777777,898.128,N,N,
108,323695,112394,899.1527777777778,899.152,N,N,
108,324077,112527,900.2138888888888,900.216,N,N,
108,324454,112658,901.2611111111111,901.264,N,N,
108,324874,112803,902.4277777777778,902.424,N,N,
108,325255,112936,903.4861111111111,903.488,N,N,
108,325603,113057,904.4527777777778,904.456,N,N,
108,326005,113196,905.5694444444445,905.568,N,N,
108,326392,113331,906.6444444444444,906.648,N,N,
108,326580,113396,907.1666666666666,907.168,V,V,
108,326699,113437,907.4972222222223,907.496,x,OTHER,
108,327161,113598,908.7805555555556,908.784,N,N,
108,327543,113730,909.8416666666667,909.84,N,N,
108,327900,113854,910.8333333333334,910.832,N,N,
108,328267,113982,911.8527777777778,911.856,N,N,
108,328648,114114,912.9111111111112,912.912,N,N,
108,329035,114248,913.9861111111111,913.984,N,N,
108,329401,114375,915.0027777777777,915.0,N,N,
108,329755,114498,915.9861111111111,915.984,N,N,
108,330116,114624,916.9888888888889,916.992,N,N,
108,330489,114753,918.025,918.024,N,N,
108,331001,114931,919.4472222222222,919.448,N,N,
108,331464,115092,920.7333333333333,920.736,N,N,
108,331868,115232,921.8555555555556,921.856,N,N,
108,332264,115369,922.9555555555555,922.952,N,N,
108,332642,115501,924.0055555555556,924.008,N,N,
108,333040,115639,925.1111111111111,925.112,N,N,
108,333441,115778,926.225,926.224,N,N,
108,333831,115914,927.3083333333333,927.312,N,N,
108,334190,116038,928.3055555555555,928.304,N,N,
108,334212,116046,928.3666666666667,928.368,~,OTHER,
108,334364,116099,928.7888888888889,928.792,~,OTHER,
108,334573,116171,929.3694444444444,929.368,N,N,
108,334953,116303,930.425,930.424,N,N,
108,335334,116435,931.4833333333333,931.48,N,N,
108,335722,116570,932.5611111111111,932.56,N,N,
108,336094,116699,933.5944444444444,933.592,N,N,
108,336303,116772,934.175,934.176,~,OTHER,
108,336431,116816,934.5305555555556,934.528,N,N,
108,336488,116836,934.6888888888889,934.688,~,OTHER,
108,336780,116938,935.5,935.504,N,N,
108,337156,117068,936.5444444444445,936.544,N,N,
108,337630,117233,937.8611111111111,937.864,N,N,
108,338069,117385,939.0805555555555,939.08,N,N,
108,338488,117531,940.2444444444444,940.248,N,N,
108,338890,117670,941.3611111111111,941.36,N,N,
108,339290,117809,942.4722222222222,942.472,N,N,
108,339706,117953,943.6277777777777,943.624,N,N,
108,340099,118090,944.7194444444444,944.72,N,N,
108,340481,118223,945.7805555555556,945.784,N,N,
108,340850,118351,946.8055555555555,946.808,N,N,
108,341234,118484,947.8722222222223,947.872,N,N,
108,341610,118615,948.9166666666666,948.92,N,N,
108,342015,118755,950.0416666666666,950.04,N,N,
108,342382,118883,951.0611111111111,951.064,N,N,
108,342755,119012,952.0972222222222,952.096,N,N,
108,343112,119136,953.0888888888888,953.088,N,N,
108,343489,119267,954.1361111111111,954.136,N,N,
108,343871,119400,955.1972222222222,955.2,N,N,
108,344251,119532,956.2527777777777,956.256,N,N,
108,344641,119667,957.3361111111111,957.336,N,N,
108,345179,119854,958.8305555555555,958.832,N,N,
108,345623,120008,960.0638888888889,960.064,N,N,
108,346052,120157,961.2555555555556,961.256,N,N,
108,346447,120294,962.3527777777778,962.352,N,N,
108,346853,120435,963.4805555555556,963.48,N,N,
108,347216,120561,964.4888888888889,964.488,N,N,
108,347585,120689,965.5138888888889,965.512,N,N,
108,347976,120825,966.6,966.6,N,N,
108,348367,120961,967.6861111111111,967.688,N,N,
108,348752,121094,968.7555555555556,968.752,N,N,
108,349129,121225,969.8027777777778,969.8,N,N,
108,349491,121351,970.8083333333333,970.808,N,N,
108,349855,121477,971.8194444444445,971.816,N,N,
108,350240,121611,972.8888888888889,972.888,N,N,
108,350636,121749,973.9888888888889,973.992,N,N,
108,351009,121878,975.025,975.024,N,N,
108,351399,122014,976.1083333333333,976.112,N,N,
108,351764,122140,977.1222222222223,977.12,N,N,
108,352138,122270,978.1611111111112,978.16,N,N,
108,352531,122407,979.2527777777777,979.256,N,N,
108,352921,122542,980.3361111111111,980.336,N,N,
108,353295,122672,981.375,981.376,N,N,
108,353659,122798,982.3861111111111,982.384,N,N,
108,354039,122930,983.4416666666667,983.44,N,N,
108,354426,123065,984.5166666666667,984.52,N,N,
108,354821,123202,985.6138888888889,985.616,N,N,
108,355230,123344,986.75,986.752,N,N,
108,355604,123474,987.7888888888889,987.792,N,N,
108,355977,123603,988.825,988.824,N,N,
108,356363,123737,989.8972222222222,989.896,N,N,
108,356757,123874,990.9916666666667,990.992,N,N,
108,357152,124011,992.0888888888888,992.088,N,N,
108,357525,124141,993.125,993.128,N,N,
108,357899,124270,994.1638888888889,994.16,N,N,
108,358288,124406,995.2444444444444,995.248,N,N,
108,358684,124543,996.3444444444444,996.344,N,N,
108,359087,124683,997.4638888888888,997.464,N,N,
108,359501,124827,998.6138888888889,998.616,N,N,
108,359875,124957,999.6527777777778,999.656,N,N,
108,360260,125090,1000.7222222222222,1000.72,N,N,
108,360660,125229,1001.8333333333334,1001.832,N,N,
108,361050,125365,1002.9166666666666,1002.92,N,N,
108,361452,125504,1004.0333333333333,1004.032,N,N,
108,361854,125644,1005.15,1005.152,N,N,
108,362235,125776,1006.2083333333334,1006.208,N,N,
108,362628,125912,1007.3,1007.296,N,N,
108,363000,126042,1008.3333333333334,1008.336,N,N,
108,363407,126183,1009.4638888888888,1009.464,N,N,
108,363808,126322,1010.5777777777778,1010.576,N,N,
108,364183,126452,1011.6194444444444,1011.616,N,N,
108,364555,126582,1012.6527777777778,1012.656,N,N,
108,364931,126712,1013.6972222222222,1013.696,N,N,
108,365314,126845,1014.7611111111111,1014.76,N,N,
108,365698,126978,1015.8277777777778,1015.824,N,N,
108,366090,127115,1016.9166666666666,1016.92,N,N,
108,366353,127206,1017.6472222222222,1017.648,~,OTHER,
108,366453,127241,1017.925,1017.928,N,N,
108,366810,127365,1018.9166666666666,1018.92,N,N,
108,367185,127495,1019.9583333333334,1019.96,N,N,
108,367562,127626,1021.0055555555556,1021.008,N,N,
108,367908,127746,1021.9666666666667,1021.968,N,N,
108,368299,127882,1023.0527777777778,1023.056,N,N,
108,368645,128002,1024.013888888889,1024.016,N,N,
108,369003,128126,1025.0083333333334,1025.008,N,N,
108,369466,128287,1026.2944444444445,1026.296,N,N,
108,369906,128440,1027.5166666666667,1027.52,N,N,
108,370311,128580,1028.6416666666667,1028.64,N,N,
108,370665,128703,1029.625,1029.624,N,N,
108,371059,128840,1030.7194444444444,1030.72,N,N,
108,371429,128968,1031.7472222222223,1031.744,N,N,
108,371823,129105,1032.8416666666667,1032.84,N,N,
108,372227,129245,1033.963888888889,1033.96,N,N,
108,372616,129381,1035.0444444444445,1035.048,N,N,
108,372977,129506,1036.0472222222222,1036.048,N,N,
108,373352,129636,1037.088888888889,1037.088,N,N,
108,373517,129693,1037.5472222222222,1037.544,~,OTHER,
108,373714,129762,1038.0944444444444,1038.096,N,N,
108,374101,129896,1039.1694444444445,1039.168,N,N,
108,374484,130029,1040.2333333333333,1040.232,N,N,
108,374852,130157,1041.2555555555555,1041.256,N,N,
108,375199,130277,1042.2194444444444,1042.216,N,N,
108,375554,130401,1043.2055555555555,1043.208,N,N,
108,375937,130534,1044.2694444444444,1044.272,N,N,
108,376355,130679,1045.4305555555557,1045.432,N,N,
108,376741,130813,1046.5027777777777,1046.504,N,N,
108,377108,130940,1047.5222222222221,1047.52,N,N,
108,377449,131059,1048.4694444444444,1048.472,N,N,
108,377789,131177,1049.4138888888888,1049.416,N,N,
108,378143,131300,1050.3972222222221,1050.4,N,N,
108,378494,131422,1051.3722222222223,1051.376,N,N,
108,378844,131543,1052.3444444444444,1052.344,N,N,
108,379185,131661,1053.2916666666667,1053.288,N,N,
108,379355,131720,1053.763888888889,1053.76,~,OTHER,
108,379526,131780,1054.2388888888888,1054.24,N,N,
108,379858,131895,1055.161111111111,1055.16,N,N,
108,380203,132015,1056.1194444444445,1056.12,N,N,
108,380554,132137,1057.0944444444444,1057.096,N,N,
108,380896,132256,1058.0444444444445,1058.048,N,N,
108,381233,132373,1058.9805555555556,1058.984,N,N,
108,381562,132487,1059.8944444444444,1059.896,N,N,
108,381886,132599,1060.7944444444445,1060.792,N,N,
108,382209,132711,1061.6916666666666,1061.688,N,N,
108,382550,132830,1062.638888888889,1062.64,N,N,
108,382911,132955,1063.6416666666667,1063.64,N,N,
108,383257,133075,1064.6027777777779,1064.6,N,N,
108,383599,133194,1065.5527777777777,1065.552,N,N,
108,383933,133310,1066.4805555555556,1066.48,N,N,
108,384275,133429,1067.4305555555557,1067.432,N,N,
108,384616,133547,1068.3777777777777,1068.376,N,N,
108,384968,133669,1069.3555555555556,1069.352,N,N,
108,385318,133791,1070.3277777777778,1070.328,N,N,
108,385646,133905,1071.2388888888888,1071.24,N,N,
108,385971,134018,1072.1416666666667,1072.144,N,N,
108,386291,134129,1073.0305555555556,1073.032,N,N,
108,386630,134247,1073.9722222222222,1073.976,N,N,
108,386965,134363,1074.9027777777778,1074.904,N,N,
108,387305,134481,1075.8472222222222,1075.848,N,N,
108,387644,134599,1076.7888888888888,1076.792,N,N,
108,387948,134704,1077.6333333333334,1077.632,N,N,
108,388268,134815,1078.5222222222221,1078.52,N,N,
108,388580,134924,1079.388888888889,1079.392,N,N,
108,388908,135038,1080.3,1080.304,N,N,
108,389232,135150,1081.2,1081.2,N,N,
108,389553,135261,1082.0916666666667,1082.088,N,N,
108,389883,135376,1083.0083333333334,1083.008,N,N,
108,390201,135486,1083.8916666666667,1083.888,N,N,
108,390502,135591,1084.7277777777779,1084.728,N,N,
108,390845,135710,1085.6805555555557,1085.68,N,N,
108,391194,135831,1086.65,1086.648,N,N,
108,391554,135956,1087.65,1087.648,N,N,
108,391892,136074,1088.588888888889,1088.592,N,N,
108,392230,136191,1089.5277777777778,1089.528,N,N,
108,392555,136304,1090.4305555555557,1090.432,N,N,
108,392847,136405,1091.2416666666666,1091.24,F,F,
108,393056,136478,1091.8222222222223,1091.824,V,V,
108,393120,136500,1092.0,1092.0,x,OTHER,
108,393521,136639,1093.1138888888888,1093.112,N,N,
108,393850,136753,1094.0277777777778,1094.024,N,N,
108,394158,136860,1094.8833333333334,1094.88,N,N,
108,394440,136958,1095.6666666666667,1095.664,N,N,
108,394752,137067,1096.5333333333333,1096.536,N,N,
108,394948,137135,1097.0777777777778,1097.08,~,OTHER,
108,395065,137175,1097.4027777777778,1097.4,N,N,
108,395368,137281,1098.2444444444445,1098.248,N,N,
108,395687,137391,1099.1305555555555,1099.128,N,N,
108,396004,137501,1100.0111111111112,1100.008,N,N,
108,396313,137609,1100.8694444444445,1100.872,N,N,
108,396618,137715,1101.7166666666667,1101.72,N,N,
108,396918,137819,1102.55,1102.552,N,N,
108,397234,137928,1103.4277777777777,1103.424,N,N,
108,397559,138041,1104.3305555555555,1104.328,N,N,
108,397913,138164,1105.3138888888889,1105.312,N,N,
108,398258,138284,1106.2722222222221,1106.272,N,N,
108,398590,138399,1107.1944444444443,1107.192,N,N,
108,398917,138513,1108.1027777777779,1108.104,N,N,
108,399231,138622,1108.975,1108.976,N,N,
108,399581,138743,1109.9472222222223,1109.944,N,N,
108,399741,138799,1110.3916666666667,1110.392,|,OTHER,
108,399924,138862,1110.9,1110.896,N,N,
108,400246,138974,1111.7944444444445,1111.792,N,N,
108,400584,139092,1112.7333333333333,1112.736,N,N,
108,400933,139213,1113.7027777777778,1113.704,N,N,
108,401253,139324,1114.5916666666667,1114.592,N,N,
108,401605,139446,1115.5694444444443,1115.568,N,N,
108,401982,139577,1116.6166666666666,1116.616,N,N,
108,402349,139705,1117.6361111111112,1117.64,N,N,
108,402678,139819,1118.55,1118.552,N,N,
108,403021,139938,1119.5027777777777,1119.504,N,N,
108,403355,140054,1120.4305555555557,1120.432,N,N,
108,403700,140174,1121.388888888889,1121.392,N,N,
108,404062,140299,1122.3944444444444,1122.392,N,N,
108,404432,140428,1123.4222222222222,1123.424,N,N,
108,404796,140554,1124.4333333333334,1124.432,N,N,
108,405111,140664,1125.3083333333334,1125.312,N,N,
108,405436,140776,1126.2111111111112,1126.208,N,N,
108,405608,140836,1126.6888888888889,1126.688,|,OTHER,
108,405787,140898,1127.1861111111111,1127.184,N,N,
108,406105,141009,1128.0694444444443,1128.072,N,N,
108,406572,141171,1129.3666666666666,1129.368,N,N,
108,406941,141299,1130.3916666666667,1130.392,N,N,
108,407289,141420,1131.3583333333333,1131.36,N,N,
108,407629,141538,1132.3027777777777,1132.304,N,N,
